NDVI,SAVI,EVI2,NDWI,MNDWI,LAI,LST_K,ET_closed_mm,P_ERA,SW_IN_ERA,TA_ERA,VPD_ERA,WS_ERA,ETo_mm,DOY_sin,DOY_cos,SITE_ID,year
0.3825190674589732,0.13977963957528655,0.1251371590362451,0.3586199580280146,-0.06834173676234438,0.07670734461153597,296.8207461038889,2.989350192274344,0.2031505106856457,188.63726851851854,20.905081685384136,0.503153440985277,3.656939024353566,2.8000000000000003,0.22177215755648186,0.975098513039961,US-Esm,2018
0.3732227173882101,0.2507556325139829,0.2390050656042907,0.11733593405205417,-0.34733031034789846,0.32424904718719477,290.2100143217692,2.2018451125072698,16.482609510489016,139.35541666666666,22.769923146565777,0.3489245665110887,4.328047760035109,3.4000000000000004,0.4784338202547012,0.8781236129591848,US-Esm,2018
0.4575187618554445,0.22189696417288812,0.20552318780363035,0.3046807738328045,-0.22658984730014084,0.25432319031920536,300.2352953366667,3.766073872511197,0.020355254889636857,212.93349537037037,23.856359736124706,0.8569554051988894,4.368185749855685,4.3,0.6990793005655562,0.7150441465537444,US-Esm,2018
0.47057310075154996,0.273159351879646,0.2591995124567945,0.2715751538506675,-0.27101740148611425,0.381778601027156,302.65869261555554,3.42862700495491,0.10944008823798868,222.14719907407405,23.743925984700542,0.9061664036924105,2.3980533002879403,4.6000000000000005,0.8670985522812081,0.4981366284784055,US-Esm,2018
0.4698008035624134,0.31869822550830357,0.30960805973876576,0.05726095542243429,-0.4617116016580349,0.508909227028782,305.35072094777775,3.188255305245862,0.4888504742552868,244.55649884259262,22.95910224914553,0.7284772129715517,2.097632324835977,4.6000000000000005,0.969843196967294,0.24372971360968387,US-Esm,2018
0.36342402158107057,0.2781289213686129,0.26995266756591274,-0.10256075401539584,-0.49226448381031845,0.3949584092987729,310.7403438827273,2.6398239561448027,0.23646652698516846,268.7111805555556,24.204719161987327,0.9378784040249687,3.925257255156719,4.6000000000000005,0.9995786855478958,-0.029025013321975237,US-Esm,2018
0.34474164543746433,0.24604262305852928,0.23534301465238056,-0.11822769232251105,-0.4892480071010928,0.3125208537969255,305.9378080805555,2.510155619166771,0.0004351138613856165,305.3124074074074,23.644257481892925,1.1124049223454213,2.7977663893460587,5.7,0.9540665500578387,-0.2995947563972602,US-Esm,2018
0.3488138092086501,0.1814678443660224,0.1669806257551684,0.13328816118657694,-0.23874070340718917,0.16329020566901237,287.83735339766235,5.383605153103072,3.659740090370076,273.52680555555554,27.051987584431988,0.6301972469789122,2.7832718099610005,6.2,-0.10944576864891556,-0.993992768446958,US-Esm,2018
0.487562856440605,0.2444429928273999,0.22815433899897627,0.3781016865903165,-0.16984035434695824,0.3085685010410001,293.3410540516667,3.1328287037262292,0.0017106531799981894,162.39828703703702,14.405899937947614,0.901595084718458,3.4346224542113046,2.9000000000000004,-0.5267547528105542,0.8500173118187018,US-Esm,2018
0.5095123147524493,0.2887694168654881,0.2747218493987188,0.19776525291825892,-0.39670673150085495,0.42372115886642353,293.7745729216667,2.0125482554524172,0.004121661163480894,161.75300925925924,17.221014912923206,0.8051000800613833,3.574568317935526,3.2,0.2717767384711357,0.9623603298276545,US-Esm,2019
0.46706379576750084,0.2653115623964131,0.25087429913027753,0.19514336240050356,-0.34396038304053916,0.3612821151728654,300.1798369072222,2.1815102318363047,0.3715097903977578,172.80550925925925,20.785173034667995,0.5501643379020734,3.180370535045458,2.5,0.5230943033491326,0.8522748088519838,US-Esm,2019
0.4715413211136315,0.26963509467266666,0.2553642676712776,0.08713669187660365,-0.4419646503348237,0.3725267918922647,305.18076939777774,2.3306371904486283,0.2666860818862915,210.6264752875434,23.92006072998049,0.7250601477274877,2.973332877749606,4.0,0.8916401947968874,0.45274469960737107,US-Esm,2019
0.3772575994505588,0.26163188019908334,0.25072007001845076,-0.1454556859608181,-0.5359674870173855,0.35180177801450524,312.96067335263155,2.9744403816756173,0.01859002054516168,277.99817129629633,24.74710489908857,0.8077316034222822,3.4031257008885567,5.300000000000001,0.9967506498213929,-0.08054900421874167,US-Esm,2019
0.3773746491692916,0.2568229306406074,0.2454292731389409,-0.1393128331874607,-0.5332421655770364,0.3395340179384632,310.5540267035919,3.7224104542565555,0.0008523463748133508,291.7860416666667,22.078409449259464,1.001893081573584,3.035903304840254,5.300000000000001,0.9373419384643772,-0.3484108069446808,US-Esm,2019
0.421516102749279,0.27455446326138044,0.26274090576559567,-0.10741787043384454,-0.5379310824314921,0.38546264839992644,310.33163232477614,3.174861380593494,5.311745405094523,267.3781481481481,25.76258621215823,0.6080306150993197,3.105671683961536,6.0,0.8073707443023492,-0.5900444739548627,US-Esm,2019
0.4001415640074684,0.27119880121116663,0.2600844862529934,-0.11081024619697218,-0.5238121629402331,0.37662219282413206,310.7300480580645,3.420192126061926,0.1805424690246582,299.29275462962966,25.871877288818382,1.1782743637251214,6.158326212535257,5.5,0.6166212130956382,-0.7872599821916922,US-Esm,2019
0.40014912582274603,0.15645126829511063,0.1410391126284928,0.15993202996880895,-0.2755157190664915,0.11051882079962332,310.6232172372222,4.844840431815485,4.018422961223498,307.11925925925925,29.21355845133465,1.0421691348761384,1.165466695033607,7.0,0.11371951458594969,-0.9935128947338007,US-Esm,2019
0.2980198077782716,0.12297169560564401,0.11018451659299655,0.1900255101679393,-0.11612178364323937,0.04364100533097559,310.1016843522222,4.07814455253658,2.421392959888391,275.40020833333335,27.606708780924507,0.6854509254323085,1.4726443331394845,5.300000000000001,-0.4227806579826773,-0.9062320427107697,US-Esm,2019
0.07640696540813735,0.023191387602096453,0.020042968571590453,0.214215990862482,0.17146949459027058,0.0,308.7269018511111,3.614665364919585,14.842732849330913,224.1908101851852,27.561420059204124,0.49783104913999576,2.3212997161424664,6.0,-0.8343701235229537,-0.5512045872199277,US-Esm,2019
0.3122896923762098,0.14325996458796134,0.1296659971487672,0.3538413424006213,0.05469042420096401,0.08368033256654318,302.960117935625,3.642161423679907,0.961184501647774,219.84791377314812,27.182100550333683,0.787153230448734,5.137604956464954,5.2,-0.9994446170919858,-0.033323525711631344,US-Esm,2019
0.23310017135421368,0.08057432968050901,0.07093063515449147,0.2420875872865678,0.015539383021878421,0.0,305.3010963611111,2.6281048962597806,0.18813469765888158,190.2325925925926,26.342649714152046,0.7680971299598843,3.19098440375477,4.6000000000000005,-0.9708824104813836,0.23955655912092708,US-Esm,2019
0.42623863846841986,0.17761955497290913,0.16143403942240228,0.35167799799847904,-0.1150916247039987,0.15500563856776509,298.37621948944445,2.5328438451700457,2.9716968535353283,135.42958333333334,21.505437469482448,0.5494273860136617,4.15867307915312,3.2,-0.7021479494046978,0.7120310787787131,US-Esm,2019
0.47582191625589615,0.23697799984929355,0.22067426564739892,0.23328687138376744,-0.3291497023741523,0.2903097221339523,299.180488035,2.2516343251505684,0.000852346317969932,190.07805555555558,23.05321782430015,1.0208803850250268,4.051541432918827,3.1,0.321057654185271,0.9470596510722283,US-Esm,2020
0.4832843587689207,0.2667677130515446,0.2518895198535955,0.2083773551206382,-0.37526102151373564,0.36505644709286766,297.12023428222216,4.659529890107551,0.0023901462213871127,251.35922526041668,20.299251174926784,1.0565865518909958,6.2201779143533384,4.7,0.9138076496466615,0.40614723863057883,US-Esm,2020
0.37543816166365995,0.25213575802080623,0.24040112791113075,-0.10811572689289892,-0.500499577944932,0.3277072795460269,305.70392689722223,3.275757363619922,0.6127446889827579,291.2383564814815,28.881641642252628,1.2745863356043898,6.173402536368459,6.4,0.9181214482844365,-0.39629913726891813,US-Esm,2020
0.32612316765087107,0.14993326759687875,0.135950812332149,0.21328472918822602,-0.1230132801505648,0.09717563346411355,307.902857317,5.859218136145291,0.7382333278653873,301.94041666666664,28.629257456461612,0.867075888036164,4.342115680062751,7.300000000000001,0.062318379354325076,-0.998056320853012,US-Esm,2020
0.2097271137247895,0.06914941194260052,0.06060035070155906,0.17037985818910248,-0.035238490871773144,0.0,295.05282800611116,5.50553429672082,1.0181859436214353,279.6212268518519,28.286283747355167,0.8667415788646279,3.2708236481445305,7.0,-0.46896519100763184,-0.8832166493127127,US-Esm,2020
0.2572203930510617,0.06299509026235885,0.05463711299194602,0.13861132473219298,-0.05822770909604141,0.0,298.02077705777776,3.5815288383756396,3.1076699494289963,230.5970601851852,28.031365966796898,0.7431179879104999,3.073517503058706,4.5,-0.9671667297977312,-0.2541427094613622,US-Esm,2020
0.3052995818660059,0.046585623166480836,0.03986292976023003,0.3065489452379197,0.15996190927405984,0.0,303.2796823284974,3.8156433875266824,2.716125983567467,162.48277777777778,25.674050267537456,0.43213735856244107,3.904615194588897,4.7,-0.957232443323312,0.28931997761869527,US-Esm,2020
-0.00682966862177208,-0.0013755461770691329,-0.0011694670664157717,0.27915504444402867,0.3548790801406452,0.0,296.71317341888886,5.775214301589113,0.012773275329891476,171.57625,22.881983693440773,0.9281370702317071,7.3258426689083125,3.8000000000000003,-0.6644834655228552,0.7473029667054297,US-Esm,2020
0.22403215309419794,0.06730539137056576,0.0587767033074396,0.43557146054470885,0.2278423045430881,0.0,293.5955699483334,3.770603097229084,0.0010311602522961039,193.20606481481482,18.48144938151044,0.9981431774618775,3.3434080108136737,3.1,0.08590610426133272,0.9963032375991965,US-Esm,2021
0.365354379580686,0.27285362072898955,0.26388606071357457,-0.07503088207063507,-0.4691716011732152,0.3809729090884561,309.4264882594444,3.6536998078227736,0.11561745020571836,265.31703703703704,24.944571431477886,1.1701922604995405,5.296469389643025,5.7,0.9039461929224011,-0.42764620926777464,US-Esm,2021
0.36551980733787587,0.25397568803731146,0.24292114935954048,-0.09840146020159234,-0.486105269695751,0.33233465244288557,314.8786732361111,2.7056804045935046,4.166118783984842,271.6027314814815,27.57040367126467,1.0448790732388662,1.4132832483171012,6.300000000000001,0.753697664392914,-0.6572212950663319,US-Esm,2021
0.42392229420395494,0.20980011119152012,0.19392400029869195,0.11534195754670148,-0.3445409404514566,0.22628580732435072,308.7391075583333,4.6048511094347875,9.565967321349751,254.9770601851852,28.19456761678062,0.7295875646873231,2.220623458868776,6.300000000000001,-0.4990686026885319,-0.8665624788845385,US-Esm,2021
0.3058881812033794,0.12145469993667692,0.10860208042641675,0.21202316460469037,-0.0907671866744171,0.04070499274180225,307.43230150651164,3.5821734187831713,2.3021603390132155,227.92814814814815,27.22231318155927,0.7881574509141706,2.0565864222509807,4.800000000000001,-0.8786374941610001,-0.4774894280028391,US-Esm,2021
0.14576193622948772,0.045810359539692584,0.0398538350860633,0.23812003265295847,0.14027234644109846,0.0,298.7605463,3.873894394874794,6.060123443603147,209.96550925925928,26.482429758707706,0.48763195578805335,1.0727511855533693,4.6000000000000005,-0.9753363880767837,-0.2207236509605022,US-Esm,2021
0.05912932331805983,0.01403152633685093,0.01201746121375783,0.2497233078026198,0.24498869947320226,0.0,302.56454802659573,3.47020220709899,0.11524558067321777,236.6973148148148,26.127770360310894,0.9568567333973248,2.844474911563045,4.5,-0.9986126020839734,0.052658056924614005,US-Esm,2021
0.25160139761362177,0.08215658728185993,0.0722057667740507,0.2924732382986558,0.062102204217277836,0.0,294.40541915,2.7790777576331283,0.011235475426474295,164.21703703703704,18.567875162760437,0.7294355985806887,5.257809205838964,2.6,-0.5978291414589552,0.801623551065242,US-Esm,2021
0.36888458334055907,0.13112365923803987,0.11700885807885576,0.3579595369334396,-0.03524373577033994,0.05955417946287647,300.10709848777776,1.9692569230057557,0.025640253397796187,163.74865740740742,23.109944915771507,0.4558869973916355,1.292914273944117,2.8000000000000003,-0.4051645224207563,0.9142437912130223,US-Esm,2021
0.4435667226596793,0.15848851142222622,0.14243000635900713,0.342738407186961,-0.11647405163440745,0.11472277358808317,300.3704126211111,2.11276196472729,2.372273802752027,151.45162037037036,23.349818801879906,0.5666885581164965,4.899251829030045,3.5,-0.27591294500296043,0.9611826292540837,US-Esm,2021
0.4310335358859316,0.16314108493325782,0.14711949021479914,0.3561154114037993,-0.11792754521774863,0.1243843269734703,293.83981068611115,2.878597224174338,0.0,186.13759259259257,16.953048960367862,0.6854095431442967,3.4977441159261016,3.3000000000000003,-0.14144406768794202,0.9899462489023779,US-Esm,2021
0.41703593043148496,0.1625766677981273,0.1467698604022914,0.312916560399299,-0.1380700477733255,0.12320771858250983,299.93509261366455,2.2664184968103194,0.08668303479453243,164.6325,23.650757726033547,0.5571795481956876,2.1913151451507824,2.9000000000000004,-0.004300592702981974,0.9999907524084426,US-Esm,2021
0.5108227120173515,0.2456363027951322,0.22881430025180982,0.3318633418864668,-0.28858738031357567,0.3115155735484056,296.228268205,2.8357540616212584,0.0,167.941,16.935,7.944,2.012,3.7,0.18809941761179758,0.9821499931752291,US-Esm,2023
0.5117013699673423,0.2624300446759025,0.24641859015851159,0.29553750396255885,-0.31906345154219606,0.35385123486285075,299.70382487499995,2.6441892925552986,0.0,148.722,22.09,8.633,1.912,3.3000000000000003,0.321057654185271,0.9470596510722283,US-Esm,2023
0.4360864722052069,0.19501285794778445,0.17862675103308479,0.2502989166123239,-0.2720671772716383,0.1929568684841074,302.46795866,2.562609318918699,0.584,163.667,23.78,6.861,1.317,4.0,0.7690308592589181,0.6392116531380588,US-Esm,2023
0.49187859951046015,0.26998894250572664,0.25505884792037464,0.16868505337250847,-0.41118168748695433,0.3734521962654865,305.6230021088889,3.517978689710378,1.573,191.502,25.165,10.568,1.61,4.9,0.9138076496466615,0.40614723863057883,US-Esm,2023
0.4183918002362787,0.2704479119865112,0.25837983191001584,-0.10507690639498171,-0.5504132778243477,0.37465368330011556,302.0234978266037,3.4362448342090866,0.0,213.892,19.956,9.048,2.949,3.4000000000000004,0.9608854255574977,0.27694620226893646,US-Esm,2023
0.36794252009416156,0.23964102931362027,0.22720292120339125,-0.15990005429973694,-0.5510636004440664,0.2967885269259558,315.483493985,2.220145095000411,9.793,192.438,24.618,8.047,1.467,4.1000000000000005,0.9912685467787256,-0.13185851571739118,US-Esm,2023
0.3796385090217532,0.22930148116805202,0.21564761411526182,-0.1220190592217205,-0.5299593914633415,0.2718447032979789,309.1613596216667,4.291642998186813,0.0,266.372,25.455,11.873,2.075,6.300000000000001,0.8550745085896932,-0.518505144391157,US-Esm,2023
0.26978652131077796,0.1054496361654897,0.09385226386424483,0.183031529278942,-0.07889976412463882,0.010197356075839626,307.3310310105556,3.370866019887922,4.849,236.586,29.233,8.775,1.094,6.0,-0.07518957641475855,-0.9971692572470178,US-Esm,2023
0.23114276451137622,0.08460941732901874,0.07471798411329623,0.18177853987252995,-0.04751499689971081,0.0,293.38741885999997,4.58647100928856,1.455,223.529,29.567,8.576,1.176,5.4,-0.46896519100763184,-0.8832166493127127,US-Esm,2023
0.10180482898561868,0.0327557639620313,0.028428435421547,0.20240646512364627,0.137331524365019,0.0,305.12040460958906,4.099199704838811,3.658,234.559,30.375,9.229,1.32,6.800000000000001,-0.5856957398073508,-0.8105309990194823,US-Esm,2023
0.13929669643434905,0.050055153513379746,0.04379801504639838,0.24208910649969873,0.13565749312956157,0.0,306.22069143333334,3.4641611039296216,10.822,180.726,28.81,7.236,1.213,4.5,-0.6913512362094071,-0.722518835873311,US-Esm,2023
0.23105166015177503,0.06450136754326063,0.05616433847824414,0.2024397347057456,0.05140381968411505,0.0,298.29847008388896,3.640822541270081,9.073,211.847,29.535,7.816,2.054,5.4,-0.8616928164028521,-0.5074302810827518,US-Esm,2023
0.2223410368527015,0.07992901065882069,0.07045423520864072,0.3065966582985357,0.10191549813979926,0.0,306.2634377822222,3.9313940633906626,0.249,233.247,27.922,10.249,1.07,6.1000000000000005,-0.9231578729647039,-0.38442104726885545,US-Esm,2023
0.5199197614997878,0.19297606870005604,0.17520551804683612,0.3572584871771607,-0.1527038589124072,0.18844435214663902,309.73470082833336,4.223635067494692,5.919,184.74,28.048,7.329,1.066,3.7,-0.9671667297977312,-0.2541427094613622,US-Esm,2023
0.19153001816644358,0.061755748781147694,0.053981527040288406,0.2439585355730344,0.08813544920066212,0.0,303.82301238588235,3.1833552869485424,3.568,156.688,27.028,6.489,2.98,4.2,-0.999832969770105,0.018276557681691223,US-Esm,2023
0.17975916036285855,0.05473477088391169,0.047672743802741134,0.3205062194355428,0.17593795704427426,0.0,301.01263115055553,2.808920584373022,0.959,168.976,27.715,7.639,1.155,4.5,-0.9878726596350429,0.15526624985999563,US-Esm,2023
0.266476282324954,0.08805198730011558,0.07753145427936296,0.3740904211892749,0.11997102965785442,0.0,297.20458764,4.547160645553359,0.0,200.4,21.444,9.157,2.951,4.7,-0.957232443323312,0.28931997761869527,US-Esm,2023
0.40414520381369884,0.16742626350331974,0.1517355978431292,0.3175879173153298,-0.10394684428540035,0.13335872586368674,294.6330604445918,2.2710858987351203,0.022,137.37,25.256,10.093,4.56,4.5,-0.8425720899866032,0.5385835804920232,US-Esm,2023
0.0876724676501835,0.01809970332517823,0.015467736974600677,0.2772979508049197,0.20679792278076584,0.0,297.9101977811111,2.2295760281248564,0.007,152.546,22.662,6.98,2.085,3.5,-0.6644834655228552,0.7473029667054297,US-Esm,2023
0.17935656029840025,0.04064863203160803,0.03499901786363111,0.2984583509023716,0.1401092214833453,0.0,300.27450762166666,2.4627895017654966,0.005,141.993,23.338,5.138,1.967,2.6,-0.5556819724760489,0.8313949395234058,US-Esm,2023
0.2983622081186425,0.08624615355367415,0.0755774022701105,0.30490606880034227,0.013487720039832294,0.0,298.35120675666667,2.4229437147551667,0.05,139.459,23.294,7.005,1.635,2.8000000000000003,-0.4363729641045924,0.8997658785476209,US-Esm,2023
0.41583200775400647,0.1472698601069894,0.13193084323448745,0.49183347380853876,0.27438088532043425,0.09176958290164636,296.21464109894737,3.629330656766773,0.034,194.923,19.811,5.378,2.5,3.0,0.22177215755648186,0.975098513039961,US-TaS,2018
0.3454345871373311,0.13526447742276906,0.12129856966303734,0.4524584367066206,0.2957225438442043,0.0677264534390405,298.98869413789475,2.7816373171056377,0.002,221.053,24.273,8.951,2.606,4.7,0.6990793005655562,0.7150441465537444,US-TaS,2018
0.3281605337297951,0.1294168342662513,0.1159193242177717,0.316503041671228,0.20137953208139112,0.05620321718213855,301.60855149973685,3.2334593556640265,0.709,278.512,24.426,8.071,2.261,5.300000000000001,0.9995786855478958,-0.029025013321975237,US-TaS,2018
0.35003327495448977,0.12688097605111806,0.11318800979900175,0.284960173234862,0.09192236240832426,0.05124342955264431,295.48279504473686,3.281257138888442,0.0,312.82,23.879,9.786,1.698,5.5,0.9540665500578387,-0.2995947563972602,US-TaS,2018
0.2670697956352178,0.12269137002718584,0.11048114438166852,0.2624033187091747,0.1183066824681176,0.043097868484848575,306.61558601105264,3.3955946050594927,9.627,259.731,25.275,6.425,2.358,5.0,0.8367329140344921,-0.5476112038402312,US-TaS,2018
0.37126699255097695,0.15087471617589662,0.13604699175451307,0.2627388316092064,-0.017044351448876765,0.09909291810841304,305.2902537531579,4.894732650993597,20.151,299.133,27.542,6.305,1.835,6.5,0.42667408318992467,-0.9044054548343001,US-TaS,2018
